date,cases
2020-08-17,430636
2020-08-18,431298
2020-08-19,431924
2020-08-20,432523
2020-08-21,433230
2020-08-22,433881
2020-08-23,434462
2020-08-24,434866
2020-08-25,435495
2020-08-26,436063
2020-08-27,436852
2020-08-28,437487
2020-08-29,438122
2020-08-30,438831
2020-08-31,439480
2020-09-01,440237
2020-09-02,440947
2020-09-03,441835
2020-09-04,442698
2020-09-05,443497
2020-09-06,444226
2020-09-07,444751
2020-09-08,445308
2020-09-09,445881
2020-09-10,446637
2020-09-11,447498
2020-09-12,448347
2020-09-13,449072
2020-09-14,449658
2020-09-15,450425
2020-09-16,451078
2020-09-17,451971
2020-09-18,452764
2020-09-19,453747
2020-09-20,454612
2020-09-21,455187
2020-09-22,455938
2020-09-23,456604
2020-09-24,457557
2020-09-25,458466
2020-09-26,459472
2020-09-27,460340
2020-09-28,461176
2020-09-29,462364
2020-09-30,463369
2020-10-01,464752
2020-10-02,466353
2020-10-03,468081
2020-10-04,469307
2020-10-05,470244
2020-10-06,471638
2020-10-07,472994
2020-10-08,474829
2020-10-09,476422
2020-10-10,477870
2020-10-11,479013
2020-10-12,480045
2020-10-13,481436
2020-10-14,482671
2020-10-15,484135
2020-10-16,485838
2020-10-17,487626
2020-10-18,489016
2020-10-19,490015
2020-10-20,491216
2020-10-21,493245
2020-10-22,494874
2020-10-23,496510
2020-10-24,498568
2020-10-25,500201
2020-10-26,501393
2020-10-27,503387
2020-10-28,505416
2020-10-29,507913
2020-10-30,510171
2020-10-31,512223
2020-11-01,514482
2020-11-02,516114
2020-11-03,518431
2020-11-04,520557
2020-11-05,523559
2020-11-06,526767
2020-11-07,530354
2020-11-08,533784
2020-11-09,536933
2020-11-10,540897
2020-11-11,545718
2020-11-12,550516
2020-11-13,555917
2020-11-14,561308
2020-11-15,564952
2020-11-16,568450
2020-11-17,573544
2020-11-18,578826
2020-11-19,584128
2020-11-20,589605
2020-11-21,595581
2020-11-22,600967
2020-11-23,606878
2020-11-24,611756
2020-11-25,618023
2020-11-26,624961
2020-11-27,633140
2020-11-28,639200
2020-11-29,645932
2020-11-30,652748
2020-12-01,660041
2020-12-02,669016
2020-12-03,678869
2020-12-04,690143
2020-12-05,700902
2020-12-06,710612
2020-12-07,718991
2020-12-08,728010
2020-12-09,738947
2020-12-10,749204
2020-12-11,759765
2020-12-12,770804
2020-12-13,780831
2020-12-14,789815
2020-12-15,799551
2020-12-16,808929
2020-12-17,819427
2020-12-18,832033
2020-12-19,841946
2020-12-20,851400
2020-12-21,860856
2020-12-22,871155
2020-12-23,882895
2020-12-24,896242
2020-12-25,909123
2020-12-26,920171
2020-12-27,928376
2020-12-28,938710
2020-12-29,950730
2020-12-30,963647
2020-12-31,979040
2021-01-01,996073
2021-01-02,1011922
2021-01-03,1024154
2021-01-04,1035396
2021-01-05,1048538
2021-01-06,1064554
2021-01-07,1082142
2021-01-08,1101702
2021-01-09,1119541
2021-01-10,1135849
2021-01-11,1150028
2021-01-12,1164819
2021-01-13,1179523
2021-01-14,1193710
2021-01-15,1213179
2021-01-16,1229124
2021-01-17,1242818
