date,cases
2020-12-05,1337296
2020-12-06,1346699
2020-12-07,1361376
2020-12-08,1375272
2020-12-09,1390544
2020-12-10,1403687
2020-12-11,1461943
2020-12-12,1473318
2020-12-13,1480047
2020-12-14,1493857
2020-12-15,1513359
2020-12-16,1535323
2020-12-17,1552549
2020-12-18,1571925
2020-12-19,1585338
2020-12-20,1593201
2020-12-21,1610141
2020-12-22,1632297
2020-12-23,1652994
2020-12-24,1661007
2020-12-25,1663094
2020-12-26,1668843
2020-12-27,1691515
2020-12-28,1711986
2020-12-29,1735809
2020-12-30,1755293
2020-12-31,1772163
2021-01-01,1779961
2021-01-02,1793858
2021-01-03,1810065
2021-01-04,1833180
2021-01-05,1864187
2021-01-06,1889528
2021-01-07,1912159
2021-01-08,1936086
2021-01-09,1953816
2021-01-10,1967859
2021-01-11,1991625
2021-01-12,2018685
2021-01-13,2042009
2021-01-14,2071932
2021-01-15,2096526
2021-01-16,2114858
2021-01-17,2127334
